id,raw_id,name,lon,lat,x,y,adname
station:BV10820967,BV10820967,景西路(地铁站),121.41412729825286,31.10163523701257,13515758.824069796,3645955.45924674,闵行区
station:BV10820977,BV10820977,曙建路(地铁站),121.41326434259352,31.092537702006105,13515662.760285234,3644772.765294261,闵行区
station:BV10820968,BV10820968,永德路(地铁站),121.43861267967063,31.041120754750107,13518484.524260722,3638090.6078954027,闵行区
station:BV10538972,BV10538972,汇臻路(地铁站),121.52023066870255,31.027445381969503,13527570.197238062,3636313.961342894,闵行区
station:BV10717293,BV10717293,江川路(地铁站),121.41885422354113,31.0073944160585,13516285.022985833,3633709.485799987,闵行区
station:BV10039919,BV10039919,江月路(地铁站),121.50421513705737,31.08637340812985,13525787.356410785,3643971.461696781,闵行区
station:BV10039921,BV10039921,沈杜公路(地铁站),121.50789914448627,31.063571253328302,13526197.45824179,3641007.8351649684,闵行区
station:BV10032461,BV10032461,浦江镇(地铁站),121.50187472711845,31.098696533861695,13525526.823168172,3645573.410799941,闵行区
station:BV10538974,BV10538974,浦航路(地铁站),121.52628210978972,31.043200473885985,13528243.840578357,3638360.818557736,闵行区
station:BV11471647,BV11471647,澄江路(地铁站),121.45505754339722,31.086153108407032,13520315.158116674,3643942.8256463804,闵行区
station:BV09373931,BV09373931,申滨南路(地铁站),121.32271957504935,31.177556414618294,13505583.362869626,3655829.755298451,闵行区
station:BV10820981,BV10820981,紫竹高新区(地铁站),121.44665054078797,31.02518855280058,13519379.294867247,3636020.788172354,闵行区
station:BV10039967,BV10039967,紫藤路(地铁站),121.36021759643145,31.171566932486673,13509757.623515055,3655050.4768458954,闵行区
station:BV11471649,BV11471649,紫龙路(地铁站),121.46484191108847,31.03585734166138,13521404.34894565,3637406.7773407777,闵行区
station:BV11592914,BV11592914,纪翟路(地铁站),121.27374989701316,31.231847705785565,13500132.083247084,3662895.727040927,闵行区
station:BV09163660,BV09163660,联曹路(地铁站),121.4391088174065,31.098269047760557,13518539.754060835,3645517.836113238,闵行区
station:BV10039920,BV10039920,联航路(地铁站),121.50621415403056,31.075699368225454,13526009.885962296,3642584.05397827,闵行区
station:BV10039966,BV10039966,航中路(地铁站),121.35073990606706,31.167326503964386,13508702.571849942,3654498.7937376234,闵行区
station:BV10039918,BV10039918,芦恒路(地铁站),121.49379779706865,31.12112897096318,13524627.703427982,3648490.0570572894,闵行区
station:BV10025001,BV10025001,莘庄(地铁站),121.38073892818241,31.113054077432178,13512042.047715653,3647440.0869292505,闵行区
station:BV11550036,BV11550036,莘建东路(地铁站),121.37451504905314,31.11152306429711,13511349.208660321,3647241.0209334935,闵行区
station:BV10026897,BV10026897,莲花路(地铁站),121.39826723995374,31.13278518934359,13513993.290456232,3650005.860760975,闵行区
station:BV11581692,BV11581692,虹建路(地铁站),121.4404024631804,31.0886048195075,13518683.762049632,3644261.5194061017,闵行区
station:BV10039904,BV10039904,虹桥2号航站楼(地铁站),121.31991139561381,31.196006555944294,13505270.757764848,3658230.5727931266,闵行区
station:BV10039905,BV10039905,虹桥火车站(地铁站),121.31439092038222,31.195949086774313,13504656.221273217,3658223.093912983,闵行区
station:BV10820980,BV10820980,虹梅南路(地铁站),121.42844399738927,31.105759997082945,13517352.551727278,3646491.7219108106,闵行区
station:BV10039934,BV10039934,虹莘路(地铁站),121.37571734363428,31.13934384846804,13511483.047480859,3650858.8470348706,闵行区
station:BV11592917,BV11592917,运乐路(地铁站),121.27868724110029,31.20654121917848,13500681.705876658,3659601.6017166427,闵行区
station:BV10040001,BV10040001,金平路(地铁站),121.40555532392587,31.013236377291282,13514804.596252754,3634468.257766835,闵行区
station:BV10039999,BV10039999,银都路(地铁站),121.38562835835076,31.091256203401194,13512586.336592186,3644606.1775475363,闵行区
station:BV10538973,BV10538973,闵瑞路(地铁站),121.52601267159076,31.05015873648527,13528213.846855253,3639264.9242984643,闵行区
station:BV10040004,BV10040004,闵行开发区(地铁站),121.36510560697059,31.002607958302836,13510301.754359188,3633087.8405404547,闵行区
station:BV10039935,BV10039935,顾戴路(地铁站),121.38720900802669,31.14277022708281,13512762.29370921,3651304.488092532,闵行区
station:BV10026120,BV10026120,颛桥(地铁站),121.39723076471726,31.068933698520727,13513877.910560703,3641704.7354163015,闵行区
station:BV10025472,BV10025472,龙柏新村(地铁站),121.36585725349975,31.17876383947485,13510385.42726806,3655986.856681943,闵行区
station:BV10538934,BV10538934,东方绿舟(地铁站),121.01509073371003,31.1005796902453,13471338.276903173,3645818.230687036,青浦区
station:BV09410390,BV09410390,凤溪(地铁站),121.22759643640599,31.19811713700877,13494994.303514663,3658505.241170267,青浦区
station:BV09234160,BV09234160,华青路(地铁站),121.12538047314649,31.188653985367292,13483615.674535256,3657273.7663072436,青浦区
station:BV10538930,BV10538930,嘉松中路(地铁站),121.21948463328418,31.166141818441936,13494091.301721854,3654344.6696267407,青浦区
station:BV09334326,BV09334326,国家会展中心(17号线)(地铁站),121.28857426088929,31.193685396261216,13501782.323884878,3657928.5070521384,青浦区
station:BV09334324,BV09334324,国家会展中心(2号线)(地铁站),121.29472710736854,31.190366611686496,13502467.255621785,3657496.627567182,青浦区
station:BV09334328,BV09334328,国家会展中心(地铁站),121.29081022245575,31.193658083727087,13502031.229987858,3657924.9527604864,青浦区
station:BV10538938,BV10538938,徐泾北城(地铁站),121.23724641890615,31.177566027782095,13496068.534652596,3655831.0060858405,青浦区
station:BV10538936,BV10538936,徐盈路(地铁站),121.24955382075176,31.18014855180505,13497438.588358846,3656167.0278945593,青浦区
station:BV10538929,BV10538929,朱家角(地铁站),121.04445383749663,31.10255376521451,13474606.962664355,3646074.8756630397,青浦区
station:BV09410389,BV09410389,朱家角南(地铁站),121.04981004344627,31.09551192348557,13475203.212783169,3645159.406332985,青浦区
station:BV09234161,BV09234161,水乡客厅(地铁站),120.91351520126017,31.039176051313547,13460030.940355375,3637837.944692986,青浦区
station:BV10538940,BV10538940,汇金路(地铁站),121.14710698245901,31.1631474319823,13486034.258488303,3653955.117325453,青浦区
station:BV10538939,BV10538939,淀山湖大道(地铁站),121.07753497518601,31.13635357917333,13478289.538066287,3650469.9403090402,青浦区
station:BV10538931,BV10538931,漕盈路(地铁站),121.09227856685102,31.162341089395497,13479930.78718267,3653850.2189384243,青浦区
station:BV09449679,BV09449679,蟠祥路·国家会计学院(地铁站),121.28168965650681,31.183409959405875,13501015.933230815,3656591.3948677722,青浦区
station:BV10538937,BV10538937,蟠龙路(地铁站),121.27420200617561,31.188356185821068,13500182.411808824,3657235.0145512586,青浦区
station:BV11592638,BV11592638,西岑(地铁站),120.9599174183715,31.072738334121354,13465196.411535168,3642199.207472959,青浦区
station:BV10538933,BV10538933,赵巷(地铁站),121.1878014604253,31.163247789463565,13490564.34705298,3653968.173051958,青浦区
station:BV09429520,BV09429520,重固(地铁站),121.18128254586138,31.19194770015822,13489838.664803298,3657702.375602455,青浦区
station:BV10538935,BV10538935,青浦新城(地铁站),121.12107283014483,31.160815240994424,13483136.149909856,3653651.7213409375,青浦区
station:BV09234158,BV09234158,青浦新城南(地铁站),121.0978553859868,31.12347309642258,13480551.595849024,3648794.8780187992,青浦区
station:BV10024601,BV10024601,上海火车站(地铁站),121.45336662901308,31.251525690839358,13520126.926388483,3665457.8045393354,静安区
station:BV10039889,BV10039889,上海马戏城(地铁站),121.44743238898876,31.281762635692182,13519466.329810824,3669395.7016199315,静安区
station:BV10028891,BV10028891,中兴路(地铁站),121.46448603702281,31.25514746464294,13521364.733225878,3665929.4183720467,静安区
station:BV10024692,BV10024692,中山北路(地铁站),121.45463434484445,31.260783561308642,13520268.047869286,3666663.365779609,静安区
station:BV10030759,BV10030759,共康路(地铁站),121.44245701887446,31.320778261617683,13518912.474143269,3674478.7532062675,静安区
station:BV10039782,BV10039782,南京西路(地铁站),121.45540601441341,31.23176040890223,13520353.949732749,3662884.3621587195,静安区
station:BV09356942,BV09356942,大宁公园(地铁站),121.43313530564217,31.27762706925539,13517874.785773072,3668857.0331824673,静安区
station:BV10039990,BV10039990,宝山路(地铁站),121.47178167751035,31.25346285448621,13522176.880209848,3665710.0524903606,静安区
station:BV10039890,BV10039890,延长路(地铁站),121.45074765918909,31.273553230469133,13519835.384001317,3668326.4280266967,静安区
station:BV10025089,BV10025089,彭浦新村(地铁站),121.44404078919501,31.30845402725456,13519088.778648864,3672872.8942489238,静安区
station:BV10039863,BV10039863,昌平路(地铁站),121.43800861423384,31.235618589661957,13518417.280003903,3663386.6555189975,静安区
station:BV10039914,BV10039914,曲阜路(地铁站),121.46701194819452,31.244237999046543,13521645.916371264,3664508.883405063,静安区
station:BV10039948,BV10039948,武定路(地铁站),121.43153659340925,31.229165054960255,13517696.817941407,3662546.486715607,静安区
station:BV10030213,BV10030213,汉中路(地铁站),121.4541294040466,31.243781922273598,13520211.838116795,3664449.500659915,静安区
station:BV10030431,BV10030431,汶水路(地铁站),121.44565488950919,31.294414796886365,13519268.4594739,3671043.825700463,静安区
station:BV10039781,BV10039781,自然博物馆(地铁站),121.45780732775418,31.2383611349092,13520621.262711043,3663743.717688381,静安区
station:BV09130531,BV09130531,虹湾路(地铁站),121.46332235172413,31.314110222539266,13521235.192371003,3673609.8755538776,静安区
station:BV10039913,BV10039913,西藏北路(地铁站),121.46427650544332,31.265367465569916,13521341.408277148,3667260.3262302717,静安区
station:BV10025485,BV10025485,静安寺(地铁站),121.44193411158318,31.225112647299024,13518854.264369879,3662018.94368835,静安区
station:BV10039784,BV10039784,一大会址·新天地(地铁站),121.47066500264978,31.218319896123607,13522052.572533006,3661134.7130693193,黄浦区
station:BV10039892,BV10039892,一大会址·黄陂南路(地铁站),121.46781210932377,31.22559471307485,13521734.98990071,3662081.69789678,黄浦区
station:BV10592246,BV10592246,世博会博物馆(地铁站),121.47709819485898,31.199552004021506,13522768.71221381,3658691.9764654506,黄浦区
station:BV10024678,BV10024678,人民广场(地铁站),121.47058935781382,31.23463206430082,13522044.151788387,3663258.2186467773,黄浦区
station:BV10039900,BV10039900,南京东路(地铁站),121.48014123145792,31.24007059757012,13523107.461498423,3663966.284236827,黄浦区
station:BV10025227,BV10025227,南浦大桥(地铁站),121.49529462517468,31.210532362827728,13524794.329570526,3660121.067163816,黄浦区
station:BV10039915,BV10039915,大世界(地铁站),121.47467742438876,31.22935088790333,13522499.233277773,3662570.6790180323,黄浦区
station:BV10030206,BV10030206,小南门(地铁站),121.49396211991318,31.218886376589207,13524645.995763358,3661208.4509207224,黄浦区
station:BV10025891,BV10025891,打浦桥(地铁站),121.4641439972319,31.20824926120278,13521326.657530528,3659823.908449329,黄浦区
station:BV10039891,BV10039891,新闸路(地铁站),121.46360958861692,31.24029683550525,13521267.16743564,3663995.739991214,黄浦区
station:BV10039783,BV10039783,淮海中路(地铁站),121.45981163294091,31.22197867160518,13520844.380943792,3661610.977780631,黄浦区
station:BV10024873,BV10024873,老西门(地铁站),121.47930495944924,31.220990024817432,13523014.368124263,3661482.283295463,黄浦区
station:BV10039916,BV10039916,西藏南路(地铁站),121.48508866210176,31.203968099945996,13523658.206958352,3659266.710200171,黄浦区
station:BV10030419,BV10030419,豫园(地铁站),121.4829499058215,31.229987426189158,13523420.121698337,3662653.545884741,黄浦区
station:BV10039882,BV10039882,陆家浜路(地铁站),121.4816356806203,31.21377522512137,13523273.822818171,3660543.156542398,黄浦区
station:BV10039785,BV10039785,马当路(地铁站),121.47274647530102,31.211481921643607,13522284.281008609,3660244.659778672,黄浦区
station:BV10039997,BV10039997,鲁班路(地铁站),121.47063236163885,31.201182066558378,13522048.93895229,3658904.118173946,黄浦区
